userid,filled_atype2
799bb58d3c064d3884fdc4604c74068ff059b60c0b34642621c6f638fb436f6d,NonEnglish
79a049a7fcb82694fe9808ad5a5af8a10e5c08d4cfb4e61779cef676bb353713,HashtagGamer
79a4588726896724ea199fe620be6ad0da3b9a401ae7c69b32c4de533f3ae50c,Fearmonger
79df9713ab5b632343f37ee261a463bc63849a80799d0dcbf643307c5a37d487,NonEnglish
7a139f4631e6102301fcbe9e1e652327e74591ef9ac5033d6f12eb73ff301f3e,NonEnglish
7a37d4234583c7b1c4f001159077f4ec8ca85b299a15d1c9c5e54df25784742d,NonEnglish
7a45b19efecaf864a5ea71a6d377f4d0e572770d3fa24b26f069217439c29bce,Fearmonger
7a510df10b6580a9196c953d2fef7d673f9f7e4259d9dd96a5512ea4a794005c,Fearmonger
7a574fb5f7d9528ab5f0c6a4e0a588fd0bad561705b4301faa812d7e13be0c10,Fearmonger
7a5d1bb9b3fef4f3ccd1fad74864a67d2fa5f0d357fdb369746713726bb44a4f,Unknown
7a5f286ddbe1d4310c6cc0b1dabe3e5c3aac78cd9e611674e9a9d1a45d46ae8b,RightTroll
7a746a6b77f61084a3ee732e71a3aa436e33f463825829c7286a5203ddcd6e4f,NonEnglish
7aa59da80e8e683cf66a0127cbaf97c31c034c7699ea5cfc77b5b51a6b8d3933,RightTroll
7ac943b36c928a26de60b9544c8209797730fd83e86bdc2a310cf5cd8d6cdd45,Fearmonger
7ae80fc0f56ed64b621a65d2e4170bbde54cf46659e7fa2d9ee85cb7c016fa0b,HashtagGamer
7b1e49e07606a2ec57fd895b479789df937e209cfb2e50d86512f24f2eef860b,Unknown
7b2a65f6a9e318a70e34a98accd20845da79b5b4d79ce78a572849b72a867aeb,Fearmonger
7b308d8a7563a6c864dfd4997bbfd3c009ec0edfb81182bb1ebb57f0cadba0d9,NonEnglish
7b54fc624dad6a130112befe10710f89c74b6ec10d22a0cf0074c3d2bf0bcad1,NonEnglish
7b9567b5a07873c7c2d893d428ee417be5485454b4cbaae674bb5c86a148f07d,NonEnglish
7b9a8430f80fe5d371a1d2b3c18ee53cceb4d2fbeb974b7ac1be18745ebd0c1c,LeftTroll
7ba6bd1b0c5c25a82ac60999dfc8f4bbaee4ae448168d9e13e3fa184dbf067dd,NonEnglish
7bd4c632509e62fe8a3e3b98b89aba580664a06b7cb4f2e3a5fbf061197bba60,LeftTroll
7be038f047ded532d42dc010c571831b6fe7807f154c946163690f1cb0031c4a,NonEnglish
7bfececfb314cefdbdaba8676be589c3fff11e2b46e256e86da75f810166d77c,NonEnglish
7c11c5f0da89937bfb9b8a45f8fe8853ba4211724ac8b08abeb3dcc8b4552765,NonEnglish
7c1a0e74d7712da635b99692fe1c1c753f226ea3a41157259a0bd61bed814aad,HashtagGamer
7c1a9c14d2317e0b1f1e79204c6b9b300e9748e1398f8c15f58822db99a6c8c5,NonEnglish
7c2f567e50c4e3fbdf04d0ec493d4a2fca96bf807705305926aa02354068d9fd,LeftTroll
7c4c34b9b7716bc0cfa2bd6d204f1d5bf95eb77e15154ce85be276a2f5af86e8,Fearmonger
7c4d0e4570cecf0536697ef69d0fe7ad208d2321f81e7c877193da925f4608dc,NonEnglish
7c98fcf3412346d244ebad13c593b0426597f333e2c58b2e9ddeab011d0745c3,Commercial
7ca1009005708b6f4c4d25c1013ee0d5822494efc7a811000b62ee893e4d9855,Commercial
7ca2bb958f039d6e34c41388088e468b26c0643321b988107f2ec09feaf178de,NonEnglish
7cb9c145682a217a3bb77a53572a0cd1676f045eefbebfd1577bb0af1ad19a6b,HashtagGamer
7cd1486fd77334d93dc236d72ad3b3cba77bbe8f4df7dbc8745908dc10d889f2,Fearmonger
7ce603d58fa8ce94910849e6db24029bcb555fc0cbfc165d0b61f3de66b432b2,Unknown
7cea8fae16c1df6f3b0f9d5f6ebadd6575f8344e9bf62f048977992558fb8937,NonEnglish
7d14e426a225365ecbcceb84100d4c46aa8bb1a523dc24976c6b95a72189c18c,Fearmonger
7d26578bada8072fff548316fac81dd9969412524a476ca47ace4d54ea3668d4,NonEnglish
7d265e6cb738b9457696e46c8eebf072cc1501be6355507063576ddff113d2cc,RightTroll
7d2b66c5f3b557ab3c8d4ec2be0ba72b8202d2ffdb37ff7b16e0854189cf75c3,RightTroll
7d30d114f01d91f61040d75bae326d778e5710816418025582907eda7ab62f27,RightTroll
7d445c747a43a84c0920d73b15f2b60607e7309e55db33bcff6251651d14ae65,NonEnglish
7d5f51b065f4998577ed3070f51399847a5305b27f6371478f53f66338131f7e,NonEnglish
7d6e1bb457a9c398fb736b173694472901d1cd6cf6df81daea588152381b67c7,Fearmonger
7d75a21f5a4436ae8e75679027f58e9ff8c4aee4da1e3ba745170f46524cd65d,Fearmonger
7d7b025f2c96475440c679ff452ca178dc00038b13d181cf2e6cf8476a8d932a,RightTroll
7d87a814b4c26497e4e7a13047bc7f52452cb2566a939f1f250ae0286a4bae59,Unknown
7da03b08bdc22426ad8550af049eda83f3546e4cef3f023c59d719495f0e9135,NonEnglish
7daa6acbe468547abd89a0c48d2be9af3cc7ebb2371cc3ae17cfe104f2aec056,NonEnglish
7dab5745669d59abe821163ff4174dae75889c6055999f2b18614f8ed3cf2ebd,NonEnglish
7db4f94196dc423e22ab34c2b4fe6f3fa75dc6442668a86a908bd1f5a1e849eb,NonEnglish
7dd1ec813582321116d11a4d1c0ad3a8ddc9f65194ea6f8ff4317694bbdacc96,NonEnglish
7dfa5ecc7afec5b04576dcce76b89dd8311531400ffd1ca8fc98b5db29df9b2c,NonEnglish
7e0328ea02cc7dfb9f89b5f00c92afff96ee374a3cf91543db06d7075bb18be7,NonEnglish
7e22164b92faa9cc2a929254a7f61d2a31f03632592dd86af6f098c16c674dfa,Unknown
7e7faf4a1c57ed1ba285d9a1b45af9d312a5ea06bc7bac36da68da5812beda31,RightTroll
7e9b5766a768989fe9679b1e95f22f3601c5d1493fb8b59e0a2fb7c39dc2cff7,NonEnglish
7ea7fcc30b6fb15e3e81426629aa66c184c4e4fa6367ef951c3935b1d3c851ff,NonEnglish
7eadd2be9c5306167a64ebc983788d06f3b53acd1bdfa51adde5fec461b12f9d,NonEnglish
7eae88fa66ab5eb5ebebe1f9421e640eadae05e4c1f11e7354165077daf62f64,Fearmonger
7eb14fadadcc90d500aa2e30f6d801cdc6cac1b55acd61e7c7d7c8922bc920db,NonEnglish
7eb71abd8f43be95bf355a96ed8a98fd9ff7887178f465adae871a984f0bb5b5,NonEnglish
7f0778bd2fd868a962bee9377e131c250de768b162b08e1840690c58c80663a5,Fearmonger
7f0ade9df37ca15c1e18e146209c364fcaf3048c294b9cdd69fa0fc0bde8b7cd,Unknown
7f1a22637547d0eee85e5743201ef067f46629ef953b94ded2115647f584f05f,NonEnglish
7f2630391367334edbb5014c86cda09b7039b5a2f949c310e08730dfa9c60194,NonEnglish
7f30d0110786c8f6de662f99c9ab64fd286a97fc274add9b41cdaf28413b0bad,NonEnglish
7f39b9841b3b2732f76344523554c7657f07c701f5dd3af5e28b2f8192403ad8,RightTroll
7f735fa27e8378f1418559370e6342b307a1b38e227b0e41df881d17f91a290b,LeftTroll
7f798e11464ee7d4fa468e03dff627f6e47e2b84077af4203be15f62e04f81b2,RightTroll
7f919deac4fcf7d9ef72687803d54e23fd990ad2155012fd808512f17d81a79e,RightTroll
7fad8fc7c4d05c187b9997456b4753c7c4492d72e638bece5b8d53876bf8e2ec,NonEnglish
7fb506f754817a51e7217a5ade4b8af98527b63b1993a09982c989bb5eacf928,NonEnglish
7fc763591263c2f1f7d5ddd1b5b7c669d1952af01b8e0b5acafbfc7dd0d564cd,Fearmonger
7fcfc7404cc3aaed39adf0ab4f2b11612c669013258a7522a6ae5ee77b747f22,NonEnglish
7ffdb05a3e5a651bf3a2c9bed144599ffb989546c1ed8a97681f344e1d1cba76,Fearmonger
800d9c68876cce63a9f41b50a9c629e873fb7b519855f22804a027ecb7767e5b,Fearmonger
80120a9e64e53c7e324421ec812405b2face4def65de2ccf26ce49c78c082695,Fearmonger
8028ac4d619aa90ec4b7cd83358b1f12afcc822acc114a7b89f6cfe41fb9e2a9,RightTroll
802a860ddf95f7892aeb27b1acc1bb67db2271f9050185f76ca8d0dd0933ba3a,Fearmonger
802dee56c2dc8f48434dc27dcf9d8bc79ae10810407f12fa09cfe02dc408af15,NonEnglish
803e5771874f251765e88d7a1cb30419dc7f86b0d07077750756a166d1631f14,NonEnglish
8040691d88ca857523a208075ffb90fa12db32ade3a19e8d4141b948ab67f297,Fearmonger
804429c6165763c332d4a5d2f99722f02f1e5abd496706b477f462d8e09be858,Unknown
80470de160f623108134b50b8e5aab635f9e5f1d47d824a7dc81b3c9564eab4a,Fearmonger
805486e9dcc58699a6670c12889a51b30eca302ad52be064149e33225f0b0e51,LeftTroll
8082409924dba910bb0f6d83eab660e417a1e48deaad4e296c56da1eff769557,NonEnglish
808f2ba49e91d39d370bbb9450a0b6a2871175f322c72f8449e5966c2cb46799,NonEnglish
809577d4d29b6569186d7ddae18cd0859d65ff349af0815a08b24cbb552156ce,HashtagGamer
80ab2eac7a09a3dee6bae90fbbf2a16db9f5a55a5986adbf9ecdda41058ec122,Fearmonger
80b4e8619631959b3bf95991166381f8df8e9b0748a73e360d6ad1e7bc19cde7,HashtagGamer
80b691d91e53342e5fdd8a4b51c665e5e80ccad68db006abe572f53857b853f5,NonEnglish
80bad532b3e093a9218085ad7f57701141350722c06880f59795ed276b3773f9,LeftTroll
80bc0733948784ddd384805a4730c9469df2d46044880f475c1626c68ed38ead,Fearmonger
80c5c841e36c46e05bb26319b462c7e06db4bfbf1a7f717ca4b055a8aaf0f5c4,NonEnglish
80c84ec2a9b305775652b42efd524fa22d1a8a96e8f9c981043b1783329880b0,Fearmonger
80cdfc34ac2e3281ac4cb4cff34d8aa42e1810edd453c4b716364183eb1e0b61,HashtagGamer
80daba518a0a3ce57762aa21afb17a23f645ca84debd169514aad8f2b27ed4d9,Unknown
80dfaa4168e536302ea5b412721d1a0bb5e66efd81487a249518fc08e1964041,HashtagGamer
80e49e032fcea8d0861e87d735a10d1028cceddf504f1a5a7b8744f9adffa422,Fearmonger
80f2f4e5d3c73e75d078459a58a99d41ab66c697e0dabc7acdd634576cbb667e,NonEnglish
80f92e973543912617d5c7ec3bc42bd455b6970b7a52416f398ce923389d3a85,RightTroll
80fe910fb59a7f59d12e727d05777c8442c0e0b5d39f33d5abb986bc90a3a021,NonEnglish
811c93fd5a88efa59e5151b9276ce8daaae3df8f8e4ada02f10e3a9617cc8c5a,Fearmonger
813809311e7ec9f37501fb267919a1a397ff190edb412308358b242ddbbff9d2,HashtagGamer
813f4ae8aa7c4b1e7a9abd6de08f3786286b45f90d157b3f9904224a742aa944,NonEnglish
814082062907011072,NonEnglish
81499052715246bae92ea612d039198d2fd2c25d23c6a7c0ba207ec1a982f391,NonEnglish
815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab,RightTroll
8156edae7bb0bc2e3bb7d1954e16d07e6b3bb3f73b060dfb98b36617261a5ebc,Fearmonger
81593bb0fb1d809ca0db1e8abb9a34d9373201c4c4ecaf3c110405cfed33084d,NonEnglish
81895eb7ecb2acfaea3f407b253c60fc015613a0e975e7154e449a800e7e074f,Newsfeed
8196eaf8d05013921af9bc941e5e7f76ee0e04855202f8f16fd9d2ddb676a5ca,Fearmonger
819a70950d1055f5a541a7bbf42b9be7bcf6a06dd77303d727578daae365590e,RightTroll
821b7b363ffb8935d16ced51fbb47844ae2aded0764629cb900217acc48faea9,Unknown
8259e1406c6cfcf3c0350d9c30aa16ba91dc549e97d557de9a9b5ed9ab291200,HashtagGamer
826a62e5008312bf12f2faa5ab49b1373261ffe0ed7c13fc9510d2119cb20137,NonEnglish
828c47e94520b3d134ab818f149e2f3fa67a0c61602a0141c00d8769b0739eaf,NonEnglish
828e64d4b8817f25fedf7b68088473e89640c90ea6e4dad110d1e381018d8e77,Fearmonger
82bdabf6a966943f8b98f9e7272c18c44d9cb11c03f02fe7dc6d9ace4776a4f8,Fearmonger
82dff928de2f26d3382eb8177674e4cab4da58c8c47dfbc72c157cf3effe03c8,Fearmonger
82f07c8a68527391ef879755da9150f118f2f3edb878985b165a93be054c5582,NonEnglish
831757634b3dc69a40489829a79e4616080f7d9198fe242747c00610460efdbc,NonEnglish
831aaaee55f3df6091d504d22ef1140e4d7ec89404e4d88ad9acde1e49dad244,RightTroll
83216c1bdaf0245f9ac5b98a8c4b3cf2a1634b74d8b38dce5641f292a56c10d6,LeftTroll
8337b89cc2d9e0e4d4b84fc407f4ea9ecf41d5a965c4e430f5ad8bbf1fad410c,Unknown
834c2eaadf1d46b361d8732b769a26b7a4c719f664ba1e6f89bfbb38a363e879,NonEnglish
836560946042650624,NonEnglish
8373b727fe691eeb99b35dadef4832f96c8fdf6d96148d2b9ce65df9357d34ba,NonEnglish
83757ffc3ecb4906d8138dc974c33e6cf0e7e9a63808546a793f0682a07a3366,LeftTroll
838cba987c1ab4bb04e0affd360ce0a18aca3b143cdc5bc4ab1cebbb2da17874,NonEnglish
83b2b745604282d8d1415d67767762a52c148b06dc1fc2fad20d0394992c19bf,RightTroll
83bd5914d6848bbefec6301331e9af181ab3aedbdb660fef5e089efa01e49489,NonEnglish
83c975212747d78fede6463b2e54da7896e83c9c58a5dbd8d9ee88f1829702ce,Unknown
83cf2837c9ec416969e30da6ce557cb6484d66fc35e234a39ab45cd6731101a7,Unknown
83d07a1550753d18f9910e9967ce6d9814fbdd988acbc54da33481433cb32f61,Fearmonger
83e6220c93d65a3ec0b8368c11db32a9859d93ce89e6b19c5b7ddcaf56386d23,RightTroll
84095d0d57cd00e3c4aaa18b000d31bf5a7b4ba5d84b5ade8ffd1b9453ba32f1,Fearmonger
842368501528559616,LeftTroll
8441ac7f511f45bbb95045f607be33902865e2e9c0ed14b125792804c1e1f7e8,RightTroll
84626d1bee901de48e0a8d58b2d237b09093d2421e041b99dbcc4cec87e8b010,NonEnglish
8468f65ccf0abfa0811a30561b779193947c70a2a1410b2145b70cfba268b852,Unknown
846eeb4b2c26ccbe27ef45f0de0540782784c931f3dfa6773ec097873cbe92d5,Fearmonger
849f1c17a3d2c21861a6e15e91844ff11d713723bee2e3ecd2ed0a4fbeb08dc2,Unknown
84b9b3d574f433400f0133e6bbc02489ea46e3931b558cf58e682666ff02d1f7,RightTroll
84bd98185f5b4fa4f97f5f883533baaea666c1c6c85fff72240108f3f5360903,RightTroll
84d200b4749d31110420fcf598927fafaf039f2cd7fba40e45bc0cdafbbf0926,Unknown
84e99aeca16d62dc12b9cad374da9dc4b720bcd095164f099d87004d91480402,NonEnglish
84f8a0b0b29bd801c37be36f6384b87148e4c25d23c4e5b44c4eee62e68fabfb,NonEnglish
84fa9654dffd412cc7f5aad75d2801daec92a1928b03c01c0393ec5101cde326,NonEnglish
850b650c6172e1f36eca98032bff63bde2c38e5376ede50c5f8dd05058b07f37,Fearmonger
851440497403072512,NonEnglish
853504c5a93749752b215538b2f0689ffabde502a4286ff45da1f0ee1028c8f8,Unknown
853b9bded2f6b8fcbd3a24fe59e7632bc04727506f2ad3295f44632e42415ded,Unknown
854407883961892864,NonEnglish
854616809655459840,NonEnglish
854638303634755584,NonEnglish
854661303398477824,NonEnglish
854700231648268290,NonEnglish
854713408339443712,NonEnglish
855019f3511d278ad1269aebdb2b860a2f7f63b9cb530db41adbf5ce17aebceb,NonEnglish
856a13d3be610cc16ec4698beba6c6f904416b8e17e874d08dd32662d5b2bf18,NonEnglish
856bb95e677545d561b76c6142e37197da9ee37f4fceb21bd454474273b53614,Unknown
85722e04d52ae21ade22cdf2ce62cf03d2e8eba20a1602b66cb7e65e2713d723,RightTroll
8582c997c654ad854816b723b566f801267b5a315c66e5080de02f4850b90d52,NonEnglish
85a4d74095fccf1bae0d614d3c8edafb97248b6cb65e8df2288b1aca143ea60d,Unknown
85a64191a1ee05b842efad9fa0bc0933ab2fa89569521a894f5434aee74c03c7,Unknown
85e9c3232745eb056334ad8c45900c30556a3c1aa0b0c3491d6cbb7989657e46,Unknown
85fdb02196bb8c19d03a262e72132e5c8ec70bde25eaea167f012f0bc1becbf8,LeftTroll
8614185363282073dd5f6e319532d5f765a784c8718b4f838628d5e4e347ceea,NonEnglish
863d108d164c74a90cd777e37baafc85ee5ef41879c52b2dbff25efb0125245c,NonEnglish
865e6cd16d88a3159b150ea0b87f6900bc5f6c981af5f0cfe2c83ac62780d9a2,LeftTroll
868b8c43236fab29b0d7c2025c43d699708aa541355b195f8a8bbbf89f4c12bf,NonEnglish
869497773804191747,NonEnglish
86ba2641c94551488666a07f41461a6da09d247d25f1b48741525b4c29e176e1,Unknown
86e0b060b28268a40ff3f27570986097207cda1dbd7756e2a400f150929a4081,NonEnglish
86ecfcafa9e5917723303cb20a60331e26335c19aafd4fc49ab46bcb7cf174fd,Fearmonger
86fd7e3c6a1e1ab5e501717d3b0cf223d40d83659dbb37d3ebc8fd4c76784e0a,Fearmonger
86fe1ffbfae67885e72f72afc57b52e75dcdca62e3b867e0a3a92a96a6257a54,NonEnglish
870629611876569089,NonEnglish
870931892945780740,NonEnglish
8767dd6b6eab3b16a62dd9dbc686a54fd2857069ce79ebd010cb47d2948927ff,NonEnglish
876abba9dcb89083429e3eef319523d946d796984abc3e4c7e8e39f00313127a,Newsfeed
8773aaa8badf887f0702db4c5c8fe1e45ff82e35ce867539fd26e9dbf804b27f,LeftTroll
8778f8e69451307287780a89ed15129432df8ad4588aea6976d64bafd8909ee4,Unknown
877de1ef94a102641b3bf7ca2396adb4f995f3e81add4a9ffd24c46ebfa6d272,NonEnglish
878626e003bd2327d6453e71981141b71504ecbde2ef04f4659ecd0109417657,NonEnglish
8795acd0bd45d71377b539d49dbc5f3d85c603451e47af81ac38d5245c80784f,NonEnglish
87cf1fdb56745c6d243b30c8e791b739dec6b92d474d95fda58adb06a3d42a4e,Fearmonger
87cfcd414d68e90a2d8331164c668197a17f451113ca04353ce09f305a17158e,NonEnglish
87f7ad84f8cdd0471e4acf1654be698b6cd7f289b29b1e7c557f100b194d967c,Fearmonger
88050cfa15e90b7174f8c8c63e92fc06a060c82f0e2d20925840da11bd7cd5f7,NonEnglish
883b2a4d1bd9474e5677af51f6b428354430026c066f210123f10d082593506a,RightTroll
8845477e608f36deabb38df17c0f2e04994bbf5ae149ff74633631decad09997,NonEnglish
8846b570b08fc8b58af99607c48d0fe0267ad170504fd3a066b22a3d92189bf3,NonEnglish
88669ad69e40d7c199af91e8107f1e0e7988d377d2e41fff77182bf42f31a1ed,LeftTroll
886da953809573c2cdcc8d4f8dba7fc9c5d290e0094252f71104c51cdbe20928,NonEnglish
886eae9483fb55028654ffb6f11d631076845591f5d09e0ab996d4672181506b,NonEnglish
88a227aa0a34b6157324fe070ef2b51825bd7ee22845fac2c9fa1b3303e54d5c,NonEnglish
88ab68528d8f7b325b6501b2556b393c1785b0ca2307cb62aab632100cf5ad47,LeftTroll
88c6903abd3e7e69aabc2459314c0fed23cd2cdb664b4374db3cc5a8eded528a,NonEnglish
88c6b917408f4423d7fef06c256833dedf5d7435e228cdbbf2948d70e93b89cd,NonEnglish
88e4221545bb0ac4d846d9abbc438a0226639b49b41aa1f932056df2af6eb27a,Fearmonger
88ea17f268c6c8cd91537fedcd7561c53a298bdf4f08c4a632d223b3a09cb898,NonEnglish
88f15c99606cf582eef8ae9a7c0e477b7a2eed748ff891720404620be714d4e2,Fearmonger
88fbe2438d927d1a58bcb3fc5a5d2166dd906049b83bb21ff64194ffb6649a19,Fearmonger
890217454714138629,Unknown
890223850952294400,NonEnglish
890231867651354624,NonEnglish
890237781737435138,NonEnglish
8904f4d3a46cc384b9118d5ec434779b4b5f1406b384e026ec51a1015fe0eff8,LeftTroll
891f1689d2f62e8c05fa05e9054799cac5524cd8fcd2a91139655e7e811b5cdd,NonEnglish
8939750b7feb0cafe79ee4d7060d36313ee124848e3b7e8e68ba1997b63f833f,NonEnglish
8940e127d661ddf1bee8ab71e55d5bc64a69da3ac767db2f0a21b20ce069e07c,NonEnglish
8943b5302cc9da9aa441d6c322941e8aa4fbfbc5870f63882bf2161035945759,RightTroll
896492b6e9a76799d10234d93de4d44a697fef059170b6b1444028ebfd7493d7,Fearmonger
89651277edba5f8bf3cf00060efbaccc95777b4856d7d0503ccfe423f6c9eb98,NonEnglish
8984328cd92caa9d82b20385a77faa0689b4e1eab018a7f3b9eb0e223191d85d,NonEnglish
8989caa00e1b8649c2182d27055aacceede7d564b419ed0f6aadf368b5149afc,NonEnglish
899d469274e049d3f95db9622bb847343a29f2668ceda32622ac333b09ede2fa,NonEnglish
89a29495b52e7944328d525b068c338883c37d6c91577497023c7017fde27a36,RightTroll
89a2f00b31845b52271dd0b5715dd0809d3de1b1a4d6062405202a27d056aabd,LeftTroll
89f2ce42443bd4e1d76e66fda38ed9eb50c4d01ee0daed382b3de0bd1f5f9968,LeftTroll
8a010562843fd054add7bcd50610886626731674a53c6c1e40232111ff960a27,RightTroll
8a0e3bfb021b0b976a2ad37b48a97f1e998a93d586426a54b10ae10abea2a2cb,NonEnglish
8a3c0cdcac971eaf9f7802a5688faea3aadd850e5d2e214941c2ccbdcaf4ac32,LeftTroll
8a4abeede90e00b904a8d1263a1b7c60e378dc843d3afa962c0756f66f8335a4,Unknown
8a52424cb3632fceb78989e2c22f0d3a0cc9d6ab6bcffdb55e1cf339c0db2f4e,NonEnglish
8a73099860c2a4790ae6899381c0c327462e626c02ce0d3c899ce6058135786a,Newsfeed
8a96817607f7dbaa3a53da72fd1dfe626c825ba6d312de12e306659e98e77fb6,RightTroll
8aa3af0a185421f491d400e2d0f5b6600fcbc0beceeb8d6b0d6f94288eab3c02,Fearmonger
8aa4eb2c731ed1eedfb517cfcc08703228f7eb526946bbc043c7af42075e0aae,NonEnglish
8ae1e868639d58ca33652987943b6efbfbd7db736a3b1e193fed9e401f5cfdd4,Fearmonger
8b2a80e90e3993256e858182cb89ec3d5890e39263ee3b6892f4308361d52e29,NonEnglish
8b3aa79f9434a59439dbfbf33093f1c5ef41686e4f8c75b361338a8399a6d6cf,NonEnglish
8b3c8c33665db7191244a827ce7e3866f5a6350d583e01bacca0fecdf4288303,Unknown
8b41afdc536a9ad49d30b9c2a845c479239259e7266653bc9f498d6f864b03c6,Fearmonger
8b4206117cd098a3c1ef52d2ee27327165065b2480531174d492b7b9f8c985ed,NonEnglish
8b5de0b61de95c3827b52e9fdc31d60029792d5b709cfbb403030ea15195b5f0,NonEnglish
8b8252121b832fb558addb2d649947d8c373d4fb6a67486bec8b0c51d22bc573,NonEnglish
8b9660982ca4f963302c0cc594c8b734de5cd7a80845f8e7e77001f638fdfdde,Fearmonger
8ba02fd3aed56f9a56f1ae834e686a55be914d2557711c8ebb5f6f4024255a8d,Unknown
8ba39b9a4a244da8c0db0252abde162c7601e9d718d2daf6024c4233550c60ca,NonEnglish
8bb9d274355d44e09e82396c007098d51fa2a0585c06d961201b9bc01e463e37,NonEnglish
8bc0cfc3c1ad372fa2360ad7852c068b3c44ad2cbb85caac5b0437f01000eed7,Unknown
8bc7557a789557100154b78c3d3576dda25891e08942a1d782126c6c4d08d70d,RightTroll
8c1704241d7c5ba2b130cb6e31c0f1bdc0ba7b8c5bd5ef461bb2f1224db3b1f4,NonEnglish
8c1ace36faa676bed78dcb0fb3af796a7174b6f5ba636af6fb5973d12b73d9e3,NonEnglish
8c272a1161e2d400ead850368fc559c1c7780a4955bda9decc4c485215d69cec,Fearmonger
8c4d1fe2e957fefdee563fb1b3d43c059b0e0bdff9b2d87343664d616d30f30c,Fearmonger
8c59327ca64ecd79391fa077d6001a8324a01ffcfd4c5240a356215a75cb6ba6,NonEnglish
8c7270618ea1e1b9c96ee869f6a741ad2f5414926c7d0a2cef437b67b7042d22,NonEnglish
8c989eb4ce2454df033ce3627918d21696d0049abf1286447e88e241b3d9fac4,NonEnglish
8cd6774724c40801bccd8cfa0e1fe42128aa5f132686ffc3994a1187aced3551,Fearmonger
8cf1705b453b2249976633600826b6727e6b2da22178433fd1cc1dc5a2985469,NonEnglish
8cf62b0d819688e71454a1997832b5e9c720bfb5a0cae070be1f2c0eb8c13792,NonEnglish
8d113fb432db7116a860747f940384790c7c2f093459f953da3124d86324a73c,NonEnglish
8d1678a17851fd585302a865949a9e6b91ce52cb390176224733c8548f209c05,LeftTroll
8d1a1d79c18d9e9554dab39adcad2604f2519d49e46c902a45be9546fe866532,Fearmonger
8d29205a740603b5984e8d736db44aed87e9b7adba54ff139ab876b5c4a159b7,LeftTroll
8d30162a3f1a21d0a91f5ffa734d8f85db11aa13e3c0d47c5744c59478c1e2eb,Fearmonger
8d313bc4410c3158379fb24df70f09dc2f5c96cef6aa527df856b61d1ffdd89e,LeftTroll
8d3768a213d4414dad04a0d598b50d1e5a3e3afc7b89bcec5374dd5bf31958a9,RightTroll
8d54f855e43cf264874a99b36f950a68eea08c0527a47aa8c6332b146ef1ccd2,RightTroll
8d57caf6bf6c863de573b82f5ff24a326ac3cc3f32d33d85cacf2b65bc8edef5,NonEnglish
8d67bf4b3d5adfc17d4c330a376051b42fcda020dd979c42f5c6ef25faa30810,NonEnglish
8d7116e3caf9f1829eabd8e39d93211b3a5ace85489f4d90d97a40f36db31e29,NonEnglish
8d810be2947a3f4ef50884948725efd24a3f88d0e0282e361b5d1283bc78610e,LeftTroll
8da4056b67e1ff9b16609e078941e31f4f8234f062dda1aa802d74751dbf1099,Fearmonger
8da5d23207d302647d84c4f38e4c9c48b199d9aa1cb0549940629a68b50b16cf,RightTroll
8daabbb1b320684ee96d3a798914a6c1174c390d69f18dc6968bd812d2707519,Fearmonger
8db3fc6a4b17f997a9d562967bea76b7417c759475254b75c898faa9e4899eb8,Unknown
8ddbf5f404d56d2f8998d4a66640e9cbdc50a4ed1a737f820623288caf61de18,Fearmonger
8dfd74357ea64db52e0d85ff4cf5f8c1dc5ad70bb1d712c7143d73403227fffe,Fearmonger
8e0f9e0d48b59943194b3bed56e1b910c1ef89adfe59e395f1b0bb88e142b3b8,LeftTroll
8e2e278c102053c36ed164650245783714994f8523ff9077bf6180def8a79cb9,Fearmonger
8e4698d3a4c71a09f2f907f63f524c49ff33dd53d29c8052de7c51cdf1310e1b,Fearmonger
8e58ab0f46d273103d9e71aa92cdaffb6e330ec7d15ae5fa79c825e2d6f291bf,LeftTroll
8e77873eecf19db8d36216a58777f1c617a12dba37c4af0d7629011472abf8b5,LeftTroll
8e7854ac61ae724060f2068c62654cf701bb3dc56e8f4d8ea58b4e9da435d3d6,NonEnglish
8e8b9eaa203a1cb844f6a4494689280e38567fa8e6f8bea3c51c351f2af476f5,NonEnglish
8e99ad4f505a1136b89e08a211dc2ca6b3919c4e8d00da834c9df9c4e047f78f,Unknown
8eb059f5993fe0f62b9d3f8211d653b18e23c0ed57c468e1d961f9ea3cb39434,NonEnglish
8ef0383905b2ba438a5b8202eecf444ec83f1a7a3d8d7a9ef9cd3b2cc765ed08,NonEnglish
8ef1372949ea7be362c1334fa45071bcb3c4db56a4ebaf12d6ff19756c48c9d9,HashtagGamer
8ef588399363abb25f621a2012e916d4b340491a3289647294f8991b8e48109d,Fearmonger
8f2e727612f4d48449f440bea83b5242e4dabc9edf4b3f13139d8faec0ad59e8,NonEnglish
8f39bc23dbcf87ee4ef0fb211dddcb093c5b93fa381a93205b6046ea197226fe,NonEnglish
8f3ab6204b08a265a6ad77ef5ca7cea4741d63b61fe22eeda3e2ece8d2485e4d,NonEnglish
8f4e18de1d6d798ceaa330e04752a8a92aa6fd1640bb63d5a7a3cacd11a9d0d9,Unknown
8f6a8b13031812304e0340d80e5a64750df2137e4bba63dcaf264d23998a70dd,RightTroll
8f6d6b73260c377dbb6f5953c7e5586e008114f5132f449e8b8cc4011fd2f924,NonEnglish
